SA3_CODE_2016,C16_SH_Tot_NPGH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPGH_2,C16_SDRTHT_0b_NPGH_3,C16_SDRTHT_0b_NPGH_4,C16_SDRTHT_0b_NPGH_5,C16_SDRTHT_0b_NPGH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPGH_2,C16_FUA_0b_NPGH_3,C16_FUA_0b_NPGH_4,C16_FUA_0b_NPGH_5,C16_FUA_0b_NPGH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPGH_2,C16_FUA_1b_NPGH_3,C16_FUA_1b_NPGH_4,C16_FUA_1b_NPGH_5,C16_FUA_1b_NPGH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPGH_2,C16_FUA_2b_NPGH_3,C16_FUA_2b_NPGH_4,C16_FUA_2b_NPGH_5,C16_FUA_2b_NPGH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPGH_2,C16_FUA_3b_NPGH_3,C16_FUA_3b_NPGH_4,C16_FUA_3b_NPGH_5,C16_FUA_3b_NPGH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPGH_2,C16_FUA_4mb_NPGH_3,C16_FUA_4mb_NPGH_4,C16_FUA_4mb_NPGH_5,C16_FUA_4mb_NPGH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPGH_2,C16_FUA_NB_NS_NPGH_3,C16_FUA_NB_NS_NPGH_4,C16_FUA_NB_NS_NPGH_5,C16_FUA_NB_NS_NPGH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPGH_2,C16_FUA_Tot_NPGH_3,C16_FUA_Tot_NPGH_4,C16_FUA_Tot_NPGH_5,C16_FUA_Tot_NPGH_6_mor,C16_FUA_T_T,C16_OD_0b_NPGH_2,C16_OD_0b_NPGH_3,C16_OD_0b_NPGH_4,C16_OD_0b_NPGH_5,C16_OD_0b_NPGH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_T_T,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_T,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_T_T
10903,4,300,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,329,28,10,3,3,374
11001,4,419,0,0,0,0,0,0,0,0,0,0,0,0,45,4,3,0,0,48,10,3,3,0,0,17,3,0,0,0,0,4,3,0,0,0,0,3,58,11,7,0,0,76,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26,3,3,0,0,0,7,0,0,3,0,0,4,3,0,0,0,0,8,33,3,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,95,47,18,4,546
11002,0,362,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,8,0,0,0,0,8,345,27,8,4,0,388
11003,0,198,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,226,16,0,0,0,240
11004,12,735,0,0,0,0,0,0,4,0,0,0,0,4,56,3,3,0,0,59,19,4,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,7,85,9,3,0,3,103,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,7,0,0,0,0,9,726,106,30,11,20,886
11101,10,812,0,0,0,0,0,0,8,0,0,0,0,8,84,8,0,0,0,89,68,11,0,0,0,79,4,0,0,0,0,4,3,0,0,0,0,3,165,15,0,0,0,183,3,0,0,0,0,3,16,0,0,0,0,16,34,0,0,0,0,41,13,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,7,0,4,0,0,11,908,128,32,6,9,1089
11102,4,601,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,557,74,19,4,4,657
11103,76,2572,0,0,0,0,0,0,14,0,0,0,0,17,335,20,0,0,0,356,176,204,30,5,0,414,11,23,32,12,7,79,15,6,0,0,0,28,562,254,60,18,4,898,3,0,0,0,0,3,41,3,0,0,0,43,399,25,0,0,0,431,70,85,12,0,0,160,9,4,6,3,0,29,21,3,0,0,0,25,534,120,22,5,0,683,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,16,3,0,0,0,20,21,6,0,0,0,30,2620,1010,362,121,87,4198
11201,6,1080,3,0,0,0,0,3,4,0,0,0,0,4,92,10,0,0,0,102,94,42,14,3,0,149,7,5,3,0,0,19,5,0,0,0,0,11,205,57,14,3,0,283,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,52,29,9,0,0,0,45,0,0,0,0,0,5,4,0,0,0,0,5,88,14,3,0,0,104,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,29,3,0,0,0,36,17,3,0,0,0,22,1108,271,97,41,11,1524
11202,3,884,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,36,26,5,0,0,0,31,6,3,0,0,0,8,0,0,0,0,0,0,71,6,3,0,0,77,0,0,0,0,0,0,7,0,0,0,0,7,46,0,0,0,0,49,13,5,0,0,0,22,0,0,0,0,0,3,7,0,0,0,0,12,74,6,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,4,3,0,0,14,3,0,0,0,0,3,891,120,40,13,3,1067
11203,4,796,0,0,0,0,0,0,3,0,0,0,0,3,98,3,0,0,0,98,147,13,3,0,0,167,5,3,3,0,0,9,5,0,0,0,0,8,256,20,4,0,0,287,0,0,0,0,0,0,6,0,0,0,0,8,146,5,0,0,0,151,37,10,3,0,0,44,0,0,0,0,0,0,10,0,0,0,0,7,190,16,6,0,0,218,6,0,0,0,0,6,4,0,0,0,0,4,17,0,0,0,0,17,4,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,27,3,0,0,0,34,5,0,0,0,0,11,1152,143,34,6,4,1332
11301,8,356,0,0,0,0,0,0,3,0,0,0,0,7,10,0,0,0,0,12,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,21,3,4,0,0,25,0,0,0,0,0,0,3,3,0,0,0,8,33,6,3,3,0,49,4,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,7,54,11,4,3,0,67,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,3,0,0,0,3,0,7,3,0,0,0,0,3,0,0,0,0,0,6,3,3,3,3,0,18,4,0,0,0,0,4,368,63,21,12,14,477
11302,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,7,3,0,0,100
11303,10,953,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,21,5,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,61,7,0,0,0,67,0,0,0,0,0,0,3,0,0,0,0,3,87,9,3,0,0,95,16,5,0,0,0,20,0,0,0,0,0,4,6,0,0,0,0,5,112,11,3,0,0,133,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,19,6,0,0,0,21,5,0,0,0,0,11,875,209,72,22,14,1186
11401,3,834,0,0,0,0,0,0,4,0,0,0,0,4,43,0,0,0,0,42,35,3,0,0,0,40,3,0,0,0,0,3,3,0,0,0,0,5,89,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,11,0,0,0,0,11,4,0,0,0,0,3,0,0,0,0,0,0,29,3,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,18,4,0,0,0,0,4,876,77,23,7,3,980
11402,3,337,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,9,333,30,12,3,3,384
11501,19,363,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,51,29,7,5,3,89,8,6,7,4,14,38,3,0,0,0,0,4,82,35,10,16,16,153,0,0,0,0,0,0,0,0,0,0,0,0,52,3,3,4,3,60,20,10,3,5,6,46,0,0,0,3,3,5,0,0,0,0,0,3,72,20,7,8,12,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,380,130,42,35,41,635
11502,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,109,15,5,3,0,126
11503,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,109,13,4,0,0,123
11504,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,3,3,0,0,13,0,0,0,0,0,0,4,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,11,3,0,136
11601,30,939,0,0,0,0,0,0,9,0,0,0,0,9,45,3,0,0,0,47,65,10,8,7,0,95,7,9,3,3,0,18,5,6,0,0,0,12,126,28,10,7,3,176,3,0,0,0,0,3,4,0,0,0,0,4,58,9,3,0,0,68,4,3,0,0,0,11,0,0,0,0,0,0,12,3,0,0,0,16,74,20,8,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,10,856,190,99,49,37,1234
11602,28,335,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,27,19,0,0,0,44,23,13,6,0,0,40,0,0,0,0,0,0,60,31,6,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,6,310,81,34,21,25,473
11603,6,535,0,0,0,0,0,0,7,0,0,0,0,7,14,0,0,0,0,11,46,5,0,0,0,47,6,3,3,0,0,14,6,0,0,0,0,6,72,12,3,0,0,84,0,0,0,0,0,0,3,0,0,0,0,3,46,4,3,0,0,58,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,10,60,10,8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,564,83,37,9,3,694
11701,9,171,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,20,18,3,0,0,41,0,5,11,0,3,26,0,0,0,0,0,0,48,24,15,0,3,91,3,0,0,0,0,8,43,3,0,0,0,39,458,104,33,15,3,616,46,85,26,10,7,171,0,5,3,5,0,17,25,0,0,0,0,34,576,204,72,27,10,885,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,12,3,3,0,0,0,3,723,272,106,45,18,1161
11702,25,598,0,0,0,0,0,3,4,4,0,0,0,12,171,22,8,0,0,196,117,192,45,0,0,362,19,21,68,32,6,154,17,11,6,3,0,32,333,256,128,33,13,754,10,0,0,0,0,6,68,3,0,0,0,66,674,62,4,0,0,740,27,79,12,7,0,127,4,11,8,5,0,26,18,3,0,0,0,27,804,161,29,10,4,997,0,0,0,0,0,0,5,0,0,0,0,5,27,3,0,0,0,30,7,13,3,0,0,27,0,3,5,6,0,13,4,3,0,0,0,8,46,26,7,6,0,87,8,3,3,0,0,17,1436,634,266,82,33,2458
11703,14,173,8,0,0,0,0,12,61,11,3,0,0,77,715,91,28,4,3,842,419,800,154,30,13,1406,127,178,405,157,79,944,71,45,25,16,18,174,1400,1120,624,207,111,3462,130,10,9,5,0,163,1153,112,39,18,11,1332,3972,1150,730,194,126,6177,357,709,253,118,137,1575,39,35,92,58,70,296,185,76,59,23,28,371,5845,2088,1193,416,370,9906,0,0,0,0,0,0,11,3,0,0,0,10,30,8,3,0,0,43,15,32,3,0,0,46,0,4,4,3,0,15,4,0,3,3,0,11,61,48,14,6,0,131,50,17,17,3,4,91,7431,3313,1871,649,501,13760
11801,6,238,3,0,0,0,0,3,5,0,0,0,0,3,142,13,3,0,0,163,173,217,45,4,3,433,29,40,101,20,10,201,25,17,3,3,0,49,378,286,148,28,8,851,28,3,0,0,0,31,146,3,4,0,0,155,2018,196,78,17,0,2311,227,457,78,15,13,793,13,13,44,10,7,92,92,22,12,0,3,123,2524,700,209,40,28,3501,0,0,0,0,0,0,3,4,0,0,0,5,24,5,0,0,0,25,4,7,3,0,0,12,0,0,3,0,0,4,0,0,0,0,0,0,32,9,5,0,0,54,14,6,0,0,0,15,3085,1058,394,82,42,4663
11802,75,595,0,0,0,0,0,3,5,3,0,0,0,6,89,13,5,0,3,114,80,81,11,4,0,176,25,16,37,15,11,104,16,3,3,3,0,26,215,116,59,22,20,434,18,3,0,0,0,21,192,9,0,6,0,209,2056,463,184,35,5,2741,226,601,178,60,17,1087,13,29,60,45,13,160,91,23,25,13,3,160,2590,1136,448,164,46,4382,0,0,0,0,0,0,3,0,0,0,0,3,25,6,0,0,0,32,6,12,5,0,0,24,0,3,9,3,3,13,0,0,0,0,0,0,37,28,11,3,5,81,5,4,0,0,3,15,3059,1405,616,273,146,5502
11901,18,619,0,0,0,0,0,0,3,0,0,0,0,8,29,4,0,0,0,39,92,25,7,0,3,120,36,19,9,0,4,72,12,3,0,0,0,18,176,49,19,3,8,255,8,0,0,0,0,5,16,0,0,0,0,15,143,31,12,6,3,185,23,24,3,3,3,51,0,0,0,0,0,7,9,3,0,0,0,15,197,56,14,7,11,282,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,16,3,4,0,0,0,9,809,224,74,40,31,1175
11902,49,559,0,0,0,0,0,0,8,0,0,0,0,8,52,4,0,0,0,63,24,5,7,3,0,39,14,0,3,7,9,37,9,0,3,3,0,14,105,13,14,12,12,158,3,0,0,0,0,7,24,3,3,0,0,33,557,155,112,30,26,877,41,32,37,13,13,136,7,4,3,0,0,14,44,9,12,9,3,76,677,206,164,54,39,1150,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,9,4,4,0,0,22,3,0,0,4,0,15,1111,322,246,125,108,1907
11903,32,524,0,0,0,0,0,0,6,0,0,0,0,11,47,3,0,0,0,55,46,14,8,0,0,72,9,3,8,8,3,25,0,3,0,0,0,3,112,22,20,10,4,168,0,3,3,0,0,8,29,7,0,3,0,37,474,139,45,7,3,668,101,141,70,23,13,342,3,6,21,7,4,43,21,10,0,0,0,38,626,306,142,36,16,1129,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,10,0,4,0,0,12,10,0,0,0,0,14,1056,429,220,84,47,1842
11904,30,583,0,0,0,0,0,0,7,0,0,0,0,7,70,3,0,0,0,68,62,23,6,0,0,101,11,6,6,3,4,29,4,3,0,0,0,13,156,34,18,4,6,222,4,3,0,0,0,10,73,10,0,0,0,85,927,236,80,16,9,1270,123,138,78,33,22,392,5,9,8,4,8,36,51,24,13,3,3,84,1178,416,177,61,38,1871,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,18,7,6,0,3,0,15,0,0,0,0,0,0,0,3,0,0,0,5,23,10,3,3,0,45,4,0,4,0,0,8,1693,575,270,111,74,2725
12001,8,279,0,0,0,0,0,0,4,0,0,0,0,4,30,4,0,0,0,31,19,14,4,0,0,35,0,3,0,0,0,8,3,0,0,0,0,3,60,24,7,0,0,81,5,3,0,0,0,8,79,6,0,0,0,90,725,173,39,7,8,950,112,160,41,12,0,326,9,4,3,0,3,19,22,5,0,0,0,28,953,350,95,21,8,1424,0,0,0,0,0,0,3,0,0,0,0,3,20,0,3,0,0,26,5,5,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,30,5,3,0,0,41,6,4,0,0,0,7,1197,455,133,40,19,1839
12002,3,210,3,0,0,0,0,3,7,0,0,0,0,8,198,11,5,0,0,210,139,153,28,3,0,321,25,34,56,17,3,131,15,3,0,0,0,27,389,203,83,20,5,708,3,0,0,0,0,3,40,0,0,0,0,41,274,16,4,0,0,291,27,48,3,0,0,76,3,0,4,0,0,11,10,0,0,0,0,9,352,65,15,3,0,438,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,19,0,13,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,17,16,3,0,0,37,5,0,0,0,0,11,871,370,128,32,10,1404
12003,94,833,0,0,0,0,0,0,10,0,0,0,0,9,102,8,4,3,0,118,73,60,12,4,0,162,24,12,25,11,7,81,11,0,0,0,0,17,221,93,46,20,14,383,11,10,3,3,0,27,130,22,3,0,0,154,1437,438,199,66,33,2176,161,250,127,40,32,620,11,15,26,19,13,83,83,29,22,14,4,159,1838,762,384,139,90,3215,0,0,0,0,0,0,3,0,0,0,0,3,22,4,0,4,0,29,10,9,4,4,0,30,0,4,3,4,0,7,0,3,0,0,0,10,38,25,11,9,3,87,44,10,5,3,0,58,2486,1080,563,244,196,4571
12101,23,380,0,0,0,0,0,0,4,0,0,0,0,4,39,7,0,0,0,46,27,24,0,0,0,50,6,0,6,0,3,15,3,0,0,0,0,5,74,32,10,4,3,114,13,3,0,0,0,18,113,16,0,0,0,131,820,118,41,11,0,987,126,134,36,8,3,308,0,7,11,7,0,19,31,16,4,0,0,50,1103,287,86,22,9,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,9,0,0,0,0,11,1392,409,144,54,26,2024
12102,3,307,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,15,10,4,3,0,0,14,3,0,4,0,0,5,0,0,0,0,0,0,29,5,3,0,0,41,3,0,0,0,0,6,23,0,0,0,0,21,211,22,3,0,0,242,28,17,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,265,42,6,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,518,107,33,5,3,669
12103,10,293,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,17,9,0,0,0,0,11,0,0,6,0,0,8,4,0,0,0,0,4,36,5,8,0,0,38,0,0,0,0,0,0,21,0,0,0,0,19,132,18,5,0,0,154,38,24,3,0,0,67,4,0,0,0,0,4,9,0,0,0,0,9,197,45,4,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,420,90,48,25,11,592
12104,0,115,0,0,0,0,0,0,0,3,0,0,0,8,61,10,0,0,0,68,71,84,11,0,0,168,14,11,13,4,3,50,7,3,0,0,0,11,155,112,22,9,3,303,13,0,0,0,0,19,127,5,0,0,0,134,1114,82,8,3,0,1205,146,225,19,4,0,394,3,10,5,0,0,27,34,14,0,0,0,53,1443,335,35,11,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,0,0,5,1681,476,73,24,3,2254
12201,0,94,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,18,17,3,0,0,40,7,3,8,4,0,18,8,0,0,0,0,4,58,25,7,4,0,101,0,0,0,0,0,0,32,0,0,0,0,32,381,46,6,4,0,437,67,122,18,3,0,212,9,4,3,3,0,20,16,7,8,0,0,31,508,178,38,6,0,731,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9,6,0,0,0,15,0,4,0,0,0,10,630,236,56,17,3,941
