SA3_CODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
10102,41,32,25,12,16,5,17,184,3,0,6,4,5,17,23,55,417,402,302,182,248,44,154,1857,0,0,0,0,3,3,9,10,55,59,71,54,55,7,36,365,3,0,0,4,3,31,63,128,335,161,46,158,45,12,75,1057,0,0,4,9,4,22,8,33,44,18,5,7,4,0,17,177,0,0,0,0,0,6,11,9,18,16,6,12,0,0,14,94,0,0,0,0,0,0,0,3,14,11,18,14,15,5,11,83,7,3,7,5,34,36,23,23,51,42,14,7,3,3,39,290,0,0,0,0,0,3,3,0,4,0,0,0,0,0,392,408,19,11,21,22,51,136,150,284,1176,1029,864,751,706,230,940,6384,6,0,3,7,0,55,68,72,232,94,26,42,10,4,89,713,0,0,9,56,0,104,47,29,60,8,7,6,0,0,23,360,0,0,4,3,0,5,8,3,10,6,3,0,0,0,9,57
10103,25,6,0,0,0,0,9,71,0,0,0,0,3,17,16,45,198,130,62,38,24,7,52,574,0,0,0,0,0,7,0,0,28,25,9,6,3,0,9,75,0,0,0,0,3,31,31,41,84,43,8,21,8,0,30,309,0,0,0,0,5,14,3,8,17,3,0,3,0,0,12,70,0,0,0,0,0,3,6,3,3,3,0,0,0,0,8,30,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,13,0,0,0,0,14,21,19,16,7,3,0,0,0,0,20,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,117,5,9,8,13,39,115,83,140,500,317,143,95,61,14,298,1831,0,0,0,10,6,18,18,20,41,8,4,3,0,0,26,158,0,0,3,30,4,42,23,11,21,3,0,0,0,3,14,163,0,0,0,4,0,3,0,0,7,0,0,0,0,0,5,21
10104,130,48,18,3,4,4,48,444,7,3,4,9,14,62,75,152,650,355,136,68,37,9,169,1756,0,4,3,0,3,16,14,18,72,40,15,14,0,3,39,253,0,0,14,11,10,93,133,183,348,107,15,36,8,0,110,1067,0,3,17,15,28,114,64,69,96,15,6,4,0,0,57,498,0,3,3,4,0,10,18,20,32,5,3,3,3,0,19,119,0,0,0,0,0,5,3,8,23,18,5,3,5,0,16,90,9,14,22,22,90,181,88,78,102,26,7,3,0,3,87,747,0,3,0,0,3,8,0,3,7,3,0,0,0,0,375,407,31,48,70,71,184,586,465,625,1776,832,355,213,109,23,1046,6437,0,3,4,19,0,93,77,68,108,31,5,8,0,0,66,493,0,7,37,164,12,262,91,51,50,0,0,0,0,0,84,770,0,0,3,17,0,19,17,4,15,0,0,3,0,0,10,84
10105,33,17,5,8,0,0,11,104,8,3,3,0,3,26,26,63,384,244,92,56,32,11,80,1017,0,0,0,0,0,3,3,6,56,42,22,12,3,0,24,176,0,3,3,3,5,32,80,86,212,73,28,17,8,0,59,621,0,0,3,3,7,30,9,23,30,6,3,0,3,0,17,139,0,0,0,0,0,9,5,15,23,10,3,3,0,0,4,69,0,0,0,0,0,0,0,3,7,11,3,3,0,0,12,43,4,3,8,10,38,62,33,40,40,12,6,0,0,0,41,309,0,0,0,0,0,7,0,3,3,3,0,0,0,0,189,207,22,16,26,23,66,185,179,267,929,616,316,189,103,23,540,3499,0,0,0,8,0,51,60,44,100,27,6,4,0,0,39,333,0,7,10,40,3,87,37,27,43,4,0,0,0,0,27,280,0,0,3,6,0,3,5,4,9,0,0,0,0,0,3,35
10106,40,14,14,3,0,3,21,124,9,0,3,0,7,22,33,76,392,249,120,83,71,15,92,1173,0,4,0,0,0,3,3,11,46,32,27,13,16,4,28,186,3,3,3,3,5,60,90,107,223,72,20,40,15,3,67,718,5,0,4,8,11,37,24,23,16,8,7,6,0,0,23,169,0,0,0,0,0,10,9,18,18,3,3,4,0,0,15,84,0,0,0,0,0,0,0,0,11,3,4,7,0,3,16,48,0,12,4,9,37,57,32,31,38,12,7,3,0,0,40,284,0,0,0,0,0,0,0,3,9,3,3,0,0,0,194,222,21,15,17,29,63,233,213,299,961,566,327,244,196,90,633,3912,4,4,3,4,0,33,28,36,81,27,8,9,7,0,38,284,3,0,15,44,4,84,33,21,31,5,3,3,3,0,16,257,0,0,0,5,0,6,3,0,4,3,0,0,0,0,11,31
10201,236,147,85,34,36,15,75,807,4,11,3,13,20,66,72,214,1567,1389,843,470,458,76,574,5784,3,3,0,0,0,15,14,38,203,187,140,76,75,17,115,897,3,8,13,9,9,106,264,445,1209,574,143,475,78,18,308,3661,0,4,6,15,19,122,81,100,196,82,20,26,20,3,94,793,0,0,3,3,3,17,27,51,103,49,5,23,6,0,51,329,0,0,3,0,0,3,8,3,45,40,32,18,22,7,37,217,14,35,33,28,123,221,124,168,260,120,49,31,14,3,155,1366,0,0,0,0,7,3,9,6,21,13,6,0,0,0,924,995,37,72,65,80,183,637,641,1147,4303,3251,1921,1604,1097,267,2754,18049,5,5,8,41,5,147,255,214,538,206,79,81,12,0,276,1874,7,15,49,246,22,501,298,160,225,71,18,7,0,0,203,1814,3,3,3,23,3,34,25,25,43,7,7,3,4,0,36,222
10202,216,106,53,25,14,4,66,634,8,5,5,7,8,58,86,222,1565,1068,524,260,165,31,421,4438,3,0,0,0,0,15,24,44,226,153,93,57,30,8,91,744,8,5,6,18,9,126,281,494,1229,436,129,206,51,13,293,3298,0,6,10,27,30,146,112,129,219,64,14,13,7,0,77,870,0,3,3,3,4,28,36,47,116,29,8,19,3,0,50,346,0,0,3,0,0,0,5,3,39,36,23,11,6,0,53,178,8,17,40,33,179,298,177,195,274,95,31,12,5,4,189,1563,0,3,0,0,3,7,6,5,16,5,3,6,0,0,774,834,34,49,73,98,247,745,764,1246,4412,2624,1400,893,476,126,2346,15527,3,0,3,16,6,149,214,199,430,147,39,18,4,0,181,1416,0,28,45,234,9,580,257,145,195,52,10,3,9,0,179,1752,0,3,11,25,3,45,23,16,24,4,4,3,0,0,36,199
10301,34,28,4,5,0,3,18,125,5,3,0,0,0,23,48,75,439,365,205,100,75,16,100,1462,0,0,0,0,0,7,3,8,62,53,30,24,12,3,20,233,3,3,4,4,3,28,78,109,310,97,29,57,11,6,71,821,0,0,3,11,5,28,13,20,34,11,6,5,0,0,21,161,0,0,0,0,0,5,12,11,35,3,0,0,3,0,10,74,0,0,0,0,0,0,0,0,12,13,5,7,0,3,10,56,4,4,9,8,33,58,21,35,38,12,4,3,0,0,29,265,0,0,0,0,0,3,7,6,5,3,3,0,0,0,269,297,15,18,16,24,51,183,184,292,1152,864,503,367,201,56,661,4594,4,0,7,6,3,38,57,48,134,37,3,4,0,0,63,418,0,6,7,39,8,114,55,33,30,10,0,0,0,0,23,332,0,0,0,4,0,3,9,3,7,3,0,0,0,0,4,43
10302,41,21,8,3,0,0,22,150,3,12,12,6,21,89,82,131,642,310,126,70,40,18,159,1719,0,0,0,0,8,15,14,16,88,52,20,10,4,7,37,265,6,9,13,11,11,129,158,220,399,119,18,32,5,3,115,1255,0,0,7,7,14,60,37,38,58,12,6,3,0,0,25,279,3,3,0,3,4,12,12,21,17,6,0,0,0,0,12,101,5,0,0,0,0,6,0,3,22,5,6,3,3,0,17,73,7,12,13,14,96,146,65,61,60,21,8,6,0,0,80,583,0,0,0,0,3,4,11,3,13,0,0,4,0,0,349,388,36,46,64,60,188,531,421,571,1689,821,361,199,110,47,1019,6157,4,6,10,17,4,53,72,61,103,15,5,7,0,0,53,408,0,3,33,80,3,158,59,41,32,5,0,3,0,0,27,450,0,0,5,9,0,25,10,4,5,5,0,0,0,0,5,72
10303,46,23,10,5,3,0,16,145,3,0,3,3,3,38,52,71,401,344,172,91,65,12,116,1376,0,0,0,0,0,5,6,15,53,30,22,17,9,0,28,185,4,3,6,7,9,73,121,134,295,125,34,79,19,3,97,999,0,0,3,10,19,43,22,21,45,16,4,3,0,3,21,225,0,0,3,0,3,4,10,14,25,9,3,3,0,0,15,86,0,0,0,0,0,4,0,3,11,5,5,7,3,0,10,48,3,11,16,9,93,121,55,55,69,32,11,0,0,4,59,538,0,0,0,0,0,3,0,0,5,3,0,3,0,0,248,275,22,25,35,42,133,319,290,351,1108,772,371,298,159,42,726,4699,3,0,5,9,0,49,50,39,90,28,3,11,8,0,26,318,0,3,17,68,13,123,43,22,31,9,4,0,0,0,31,374,0,0,3,3,0,14,7,0,5,3,0,0,0,0,3,34
10304,46,29,15,13,4,6,22,182,3,5,3,8,0,28,38,118,557,463,250,102,118,25,148,1870,0,0,0,0,0,7,8,12,85,61,43,27,16,4,21,291,0,3,0,3,3,42,91,163,404,157,41,66,15,3,94,1102,0,0,6,7,3,46,28,38,63,14,3,3,0,0,17,223,0,0,0,0,3,3,13,17,27,12,0,0,0,0,11,86,0,0,0,0,4,0,0,0,18,15,13,7,3,4,16,82,0,10,10,11,64,73,38,57,64,29,9,3,0,0,54,421,0,0,3,0,3,3,8,0,3,3,5,0,3,0,353,376,11,26,19,29,89,236,232,448,1507,1061,641,395,274,92,875,5945,0,3,4,0,0,59,85,85,156,41,9,14,3,0,65,529,3,10,14,56,3,137,72,46,54,9,0,0,0,0,41,447,0,0,0,4,0,12,3,4,12,0,0,0,0,0,8,48
10401,79,29,4,9,3,3,34,256,0,4,0,4,3,39,39,99,446,235,89,36,20,9,123,1147,0,0,0,0,0,8,5,11,57,42,18,9,8,0,33,184,0,0,3,11,4,70,119,189,280,77,19,15,3,3,96,895,0,8,3,8,27,87,65,48,55,19,3,0,0,0,43,357,0,0,0,0,4,10,18,10,29,5,0,3,0,0,14,100,3,0,0,0,0,3,3,6,14,6,6,7,0,0,11,61,4,15,23,18,89,170,69,90,94,18,7,0,0,0,66,663,0,0,0,0,3,0,3,3,0,7,0,0,0,0,269,289,8,25,37,50,144,448,352,516,1277,607,249,131,69,28,787,4726,0,0,3,17,0,41,59,56,92,20,4,7,0,0,54,341,0,5,21,87,11,167,67,35,35,3,0,0,0,0,59,493,0,0,7,5,0,12,9,6,15,0,0,0,0,0,6,62
10402,161,67,31,14,7,3,51,515,0,8,0,7,13,88,83,172,835,447,204,94,60,12,198,2216,3,0,3,0,0,14,17,33,105,75,39,10,13,0,47,359,3,0,9,9,7,78,165,258,477,140,25,54,8,5,111,1354,0,3,10,18,40,134,76,78,128,37,4,0,3,0,53,582,0,0,0,0,5,8,10,29,43,12,3,4,3,0,13,134,0,0,3,0,0,3,0,3,33,14,3,5,5,0,19,101,12,20,19,30,137,202,83,128,142,47,14,4,3,3,99,941,3,0,0,3,0,6,4,0,11,3,0,0,0,0,519,558,25,39,52,71,221,643,499,810,2289,1153,543,295,160,57,1252,8116,5,4,3,17,3,113,150,99,218,48,11,3,3,0,127,809,6,9,38,170,15,371,156,74,96,17,0,0,0,0,116,1062,0,0,3,10,0,31,16,9,16,0,0,0,0,0,17,103
10501,31,3,3,0,3,0,21,99,5,9,0,3,5,29,18,54,190,117,72,27,22,6,79,641,0,0,0,0,0,7,0,4,26,29,17,8,4,0,14,107,4,6,3,9,3,41,57,73,138,58,6,36,5,0,48,499,0,3,6,8,15,24,8,17,19,4,0,0,3,0,13,119,0,5,0,0,0,4,0,5,14,7,0,3,0,0,11,55,0,0,0,0,0,0,0,0,11,0,6,0,3,0,9,38,5,6,14,15,63,60,20,21,39,5,0,0,0,0,54,297,0,0,0,0,3,3,3,3,0,0,0,0,0,0,206,227,33,35,29,42,102,196,122,195,629,333,190,113,76,24,592,2712,0,0,4,9,0,31,35,38,42,19,5,0,3,0,32,225,0,4,15,29,0,63,17,14,20,3,0,0,0,0,15,186,0,0,0,0,0,5,3,0,4,3,0,0,0,0,12,34
10502,11,6,0,3,0,0,9,55,0,0,0,0,0,11,21,25,142,103,76,19,20,5,32,462,0,0,3,0,0,3,3,3,32,16,16,9,7,0,5,97,0,0,3,4,3,27,28,57,129,58,22,30,3,0,29,395,0,0,0,3,8,26,18,16,17,7,0,3,0,0,19,122,0,0,0,0,0,3,3,7,23,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0,4,3,4,3,0,0,10,34,3,4,7,8,41,67,30,42,37,13,4,0,3,3,39,293,0,0,0,0,0,7,5,3,4,3,0,0,0,0,165,186,11,12,18,12,70,163,118,180,487,309,190,122,48,17,372,2115,0,0,0,4,0,30,29,25,55,15,0,6,0,0,28,193,4,0,18,39,5,80,24,12,16,3,0,0,0,0,17,218,0,0,3,0,0,8,7,5,7,0,0,0,0,0,11,45
10503,79,27,14,9,0,0,26,233,4,3,11,9,4,51,65,150,697,431,200,98,63,12,223,2023,3,3,0,3,4,6,15,27,99,61,39,20,11,8,33,332,4,4,3,6,5,104,147,167,380,113,36,49,5,6,116,1146,3,0,4,9,23,52,28,46,64,13,7,4,0,0,32,284,0,0,0,0,0,12,13,16,35,5,5,4,0,0,18,126,0,0,0,0,0,0,3,8,26,13,13,5,5,0,25,84,5,12,16,24,95,139,61,63,68,31,11,7,0,3,94,619,0,0,0,0,3,5,3,3,5,3,0,3,0,0,557,590,37,37,48,64,153,429,369,558,1867,1053,589,350,210,61,1361,7179,3,0,7,17,3,97,120,87,202,61,12,10,0,0,89,710,0,6,22,112,4,192,81,33,58,13,0,3,0,0,61,582,0,0,6,10,0,15,7,8,17,3,0,0,0,0,26,94
10601,87,38,24,15,10,3,39,284,3,5,0,4,8,33,53,110,750,606,391,280,192,33,223,2700,0,0,0,3,0,0,7,22,86,83,50,42,25,0,55,383,4,0,7,4,10,73,145,228,711,409,117,280,59,18,220,2279,0,5,4,24,31,78,53,74,95,46,15,5,0,0,43,473,0,0,4,3,3,11,20,13,62,29,12,23,0,0,29,204,0,0,0,0,5,0,3,7,19,20,16,9,6,3,27,124,9,14,16,21,113,209,100,116,152,63,9,10,4,0,109,957,0,0,0,0,6,3,5,6,9,4,0,9,0,0,523,568,29,34,32,66,178,443,417,636,2267,1582,903,834,491,127,1451,9491,0,5,3,19,0,78,114,102,174,68,18,21,10,0,88,703,0,8,28,121,15,238,88,46,76,24,3,5,0,0,85,734,0,0,4,8,0,23,7,10,17,3,0,3,0,0,27,104
10602,62,42,23,19,11,0,12,214,0,3,0,4,5,22,29,99,681,642,358,195,150,24,188,2397,0,0,0,0,0,7,4,17,93,86,67,36,27,6,46,386,3,3,0,0,4,42,119,185,606,295,90,173,47,7,125,1704,3,3,5,5,8,42,40,41,92,35,7,9,3,0,34,331,0,0,0,0,4,10,15,15,42,24,3,15,3,0,20,145,0,0,0,0,0,0,0,3,13,17,13,10,3,5,14,71,3,14,20,17,66,126,35,78,118,52,20,3,0,0,70,619,0,0,0,0,0,3,3,3,11,10,0,0,0,0,378,418,10,31,33,26,92,275,273,475,1943,1487,840,671,394,99,1025,7666,3,0,4,14,0,66,66,97,208,85,20,12,3,0,83,660,0,7,15,96,3,164,102,58,83,18,9,3,0,0,54,607,0,0,3,9,0,18,9,3,11,7,0,0,0,0,12,62
10603,100,37,18,7,9,0,21,287,3,3,0,3,7,30,43,117,682,453,218,137,92,14,178,1990,3,3,0,0,4,4,9,10,73,68,49,15,21,0,43,303,10,5,3,3,7,53,131,204,566,194,63,77,27,0,118,1469,0,4,3,8,15,50,49,49,95,35,7,4,0,0,39,354,0,0,0,0,0,20,6,15,52,15,7,8,0,0,19,139,0,0,0,0,0,0,0,0,19,16,14,4,3,0,17,80,6,16,24,10,80,136,56,88,121,54,18,5,3,6,91,717,0,0,0,0,0,3,0,4,11,4,3,0,0,0,493,523,26,36,40,36,118,338,324,545,1932,1130,625,409,267,56,1169,7048,3,0,7,13,0,60,82,78,173,46,17,9,0,0,67,562,0,11,21,93,10,219,99,60,56,9,0,3,0,0,63,649,0,0,7,18,0,12,12,7,11,3,0,0,0,0,16,87
10604,18,20,5,3,6,0,10,80,0,0,0,3,0,18,26,47,278,210,135,112,94,19,110,1044,0,0,0,0,0,4,3,11,32,31,19,23,14,7,19,162,0,0,0,3,0,25,52,95,228,141,34,99,21,8,58,768,0,0,0,0,5,16,5,7,21,8,4,3,0,0,19,99,0,0,0,0,0,9,3,4,26,9,0,14,0,0,10,83,0,0,0,0,0,0,0,0,6,13,10,3,3,0,3,39,3,3,8,3,16,43,19,36,24,7,3,6,3,0,28,213,0,0,0,3,0,3,0,0,4,0,0,0,0,0,184,195,8,12,9,21,36,130,118,231,775,557,328,321,215,55,546,3345,4,0,0,10,0,27,41,36,78,33,12,4,4,0,20,268,3,3,6,45,0,79,33,22,22,10,0,0,0,0,26,253,0,0,0,3,3,6,3,3,3,0,0,0,0,0,4,27
10701,62,57,19,13,15,5,19,250,6,3,0,5,3,22,39,91,692,606,365,202,168,34,188,2418,0,0,0,3,0,4,10,16,85,95,70,49,33,5,43,417,3,0,3,9,7,67,135,231,692,356,112,157,47,7,191,2021,3,4,0,15,23,74,41,62,113,36,18,8,6,0,36,444,0,3,0,0,7,18,22,22,60,28,11,12,4,0,36,220,0,0,0,0,0,0,3,3,33,31,13,8,7,5,27,126,19,9,22,16,112,200,113,134,213,111,32,14,7,0,137,1142,0,0,0,0,3,11,0,9,12,8,0,0,0,0,407,458,37,19,34,55,157,418,378,620,2192,1647,975,647,440,116,1249,8990,0,3,4,16,0,62,88,102,177,79,28,15,0,0,79,656,0,3,25,105,14,207,91,48,88,19,3,3,0,0,63,677,0,0,4,17,0,18,9,3,16,7,3,0,0,0,12,82
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,107,62,46,17,10,5,41,372,3,3,3,5,7,32,61,140,901,885,464,228,184,30,311,3258,0,0,0,0,4,7,5,26,144,127,70,51,43,7,50,530,3,7,7,3,10,70,161,239,780,419,129,182,57,12,184,2260,0,6,9,16,16,65,59,51,119,41,19,15,6,0,47,468,0,0,0,0,0,12,14,26,50,45,7,18,0,3,34,221,0,0,0,0,0,0,0,10,26,30,20,8,8,3,15,123,9,14,30,22,83,140,88,118,156,65,14,12,6,0,110,861,0,0,0,0,0,8,4,9,15,17,6,5,0,0,492,547,22,31,49,51,129,372,415,659,2608,2076,1134,836,507,116,1513,10507,4,3,3,13,0,66,118,77,256,87,37,16,7,3,86,777,0,9,20,126,6,271,158,64,88,14,4,5,3,0,95,858,0,0,0,11,0,24,15,8,20,0,5,0,0,0,20,93
10704,140,88,52,32,19,9,37,454,4,9,6,10,5,27,63,133,912,1004,689,456,443,76,337,4170,0,0,0,0,0,5,3,14,129,146,115,90,74,17,61,669,0,7,3,8,9,71,145,249,752,480,142,344,81,36,260,2602,0,3,6,21,18,77,54,59,101,71,17,26,10,7,64,536,0,0,0,0,3,16,18,18,67,35,6,15,7,0,35,225,0,0,0,0,0,3,3,10,24,29,23,16,20,5,29,170,21,13,44,25,116,212,121,135,241,131,49,28,12,5,157,1307,0,3,0,0,0,7,7,8,19,8,3,6,3,0,731,797,44,40,67,70,155,459,436,691,2675,2350,1523,1402,1002,312,1995,13211,0,3,9,17,0,79,122,147,391,152,65,56,20,0,160,1217,3,9,38,142,8,284,159,85,138,32,13,11,3,0,106,1032,0,0,3,6,0,19,17,20,27,13,0,3,0,0,17,138
10801,43,21,10,4,0,0,12,157,0,0,0,4,3,29,31,51,256,132,57,21,12,10,49,653,0,0,0,0,0,7,4,8,32,22,9,9,3,0,10,113,0,0,0,3,0,25,49,79,153,35,11,10,7,3,40,419,0,4,3,11,8,44,43,27,33,3,3,0,0,0,21,199,0,0,0,0,3,4,4,5,15,0,0,3,0,0,5,40,0,0,0,0,0,3,0,8,8,7,3,0,0,0,3,26,0,3,7,6,45,86,34,43,43,17,6,0,3,0,45,342,0,0,0,0,4,0,0,0,3,0,0,0,0,0,159,167,8,10,19,31,66,229,176,265,683,338,152,70,59,11,410,2526,0,4,7,0,0,27,29,43,53,15,7,4,0,0,32,222,0,0,7,51,6,129,49,23,21,3,0,0,0,0,34,318,0,0,3,0,0,12,0,0,3,0,0,0,0,0,9,29
10802,81,13,5,3,0,0,25,232,0,3,3,3,9,35,34,75,415,180,71,24,15,10,91,964,0,0,0,0,3,7,4,16,45,21,17,0,4,0,14,138,0,3,7,5,8,53,111,124,226,49,15,13,3,0,67,680,0,0,9,17,18,84,55,55,51,12,5,0,0,0,30,344,0,0,0,3,6,9,15,16,23,4,0,0,0,0,8,96,0,0,0,0,0,6,0,11,14,9,5,3,0,0,7,55,5,12,28,13,137,170,75,90,103,17,3,0,0,3,70,733,0,0,3,0,3,3,0,3,7,4,0,0,0,0,241,267,17,29,49,56,203,425,336,439,1146,440,210,98,52,21,630,4142,0,3,3,18,0,52,71,46,82,23,3,3,0,0,45,356,0,7,31,96,4,157,74,36,40,5,0,0,0,0,59,513,0,0,4,8,0,12,4,6,4,0,0,0,0,0,15,59
10803,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,12,5,3,6,0,0,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
